PlayerName,SecondsRemaining,CarPositionX,CarPositionY,CarPositionZ,CarRotationX,CarRotationY,CarRotationZ,CarRotationW,CarLinearVelocityX,CarLinearVelocityY,CarLinearVelocityZ,CarAngularVelocityX,CarAngularVelocityY,CarAngularVelocityZ,CarSpeed,SpeedFlip
blooort,297.0,1573.1,4287.59,18.65,-0.002980625,-5.125057e-05,0.9997424,-0.022499083,-118453.0,87250.0,29.0,2.0,0.0,32125.0,88.27074010112297,0
blooort,297.0,1484.14,4348.85,18.65,-0.0029482562,-0.00041270192,0.98958325,-0.14393102,-118558.0,77162.0,29.0,0.0,0.0,32769.0,84.87397010650555,0
blooort,297.0,1375.89,4413.39,18.65,-0.00285115,-0.00083889085,0.95668423,-0.29111242,-117572.0,64815.0,29.0,1.0,1.0,32962.0,80.55245303527384,0
blooort,297.0,1356.32,4423.92,18.65,-0.0028295708,-0.000914418,0.9483372,-0.3172503,-117347.0,62599.0,29.0,1.0,2.0,32913.0,79.79989635557178,0
blooort,297.0,1288.11,4457.85,18.65,-0.00271628,-0.001178763,0.9137578,-0.40624863,-116584.0,54830.0,29.0,2.0,2.0,32686.0,77.30030508943673,0
blooort,297.0,1182.26,4501.86,18.65,-0.0025004882,-0.0015941623,0.8398692,-0.54278064,-114192.0,42250.0,29.0,0.0,-4.0,35855.0,73.05446895159803,0
blooort,297.0,1117.36,4523.61,18.65,-0.0023224598,-0.0018099542,0.7739712,-0.63321394,-107933.0,32894.0,30.0,-30.0,-29.0,40277.0,67.700498557987,0
blooort,297.0,1043.1,4539.9,18.65,0.0019987721,0.002160616,-0.65182066,0.7583674,-89943.0,13749.0,32.0,2.0,4.0,50795.0,54.59267843438348,0
blooort,296.0,986.57,4544.89,18.65,0.0014916612,0.0025382517,-0.49353132,0.8697231,-63206.0,1609.0,28.0,-15.0,26.0,49874.0,37.9358895554065,0
blooort,296.0,945.44,4542.13,18.65,0.00084428565,0.0028187812,-0.31300998,0.9497453,-30129.0,-5908.0,27.0,-16.0,10.0,36755.0,18.421679083080345,0
blooort,296.0,930.41,4532.9,18.65,0.0005583614,0.0029374666,-0.18191591,0.98330957,-4765.0,-9000.0,26.0,52.0,-9.0,12437.0,6.110165657328777,0
blooort,296.0,930.69,4527.27,18.65,0.0004828343,0.0029374666,-0.15597224,0.98775697,4413.0,-9959.0,26.0,-19.0,1.0,6216.0,6.535785596238603,0
blooort,296.0,938.03,4520.74,18.65,0.00040191234,0.0029428615,-0.144573,0.9894897,11189.0,-6638.0,26.0,0.0,5.0,1972.0,7.805938685385633,0
blooort,296.0,939.23,4519.94,18.65,0.00040191234,0.0029536511,-0.14314339,0.98969746,5830.0,-4191.0,26.0,5.0,16.0,1659.0,4.308069233426965,0
blooort,296.0,937.07,4519.45,18.65,0.00040191234,0.0029914146,-0.13855241,0.9903505,-7772.0,1400.0,26.0,2.0,1.0,883.0,4.738277915023558,0
blooort,296.0,926.86,4522.07,18.65,0.00040191234,0.0029914146,-0.1367613,0.99059945,-18198.0,4976.0,26.0,2.0,1.0,254.0,11.319639753985106,0
blooort,296.0,923.55,4522.98,18.65,0.00040191234,0.0029914146,-0.13659406,0.9906225,-20432.0,5647.0,26.0,2.0,1.0,188.0,12.71880997735244,0
blooort,296.0,904.17,4528.39,18.65,0.00040191234,0.0029914146,-0.13624339,0.9906708,-30055.0,8413.0,26.0,2.0,0.0,45.0,18.726174654744625,0
blooort,296.0,884.29,4533.97,18.65,0.00040191234,0.0029914146,-0.13616787,0.9906812,-37052.0,10379.0,26.0,2.0,0.0,13.0,23.086944526290175,0
blooort,296.0,852.89,4542.05,18.65,0.00040191234,0.0029914146,-0.14474024,0.98946506,-45606.0,9725.0,24.0,-24.0,5.0,-7602.0,27.9788140799427,0
blooort,296.0,797.41,4553.6,18.65,0.0006123094,0.0029428615,-0.22863506,0.9735076,-55445.0,14197.0,27.0,4.0,0.0,-19752.0,34.34025746379895,0
blooort,296.0,754.12,4568.27,18.65,0.00087125966,0.0028835188,-0.30485845,0.95239294,-59092.0,24323.0,28.0,7.0,-4.0,-21881.0,38.34123743073507,0
blooort,295.0,709.5,4591.61,18.65,0.0011194203,0.0027864124,-0.38378996,0.92341554,-59322.0,36776.0,28.0,5.0,-3.0,-22757.0,41.877999854816366,0
blooort,295.0,657.0,4633.4,18.65,0.0014161341,0.0026515424,-0.4788575,0.8778875,-54755.0,52905.0,28.0,3.0,-4.0,-23145.0,45.68301588380522,0
blooort,295.0,622.8,4672.94,18.65,0.0016319259,0.0025220674,-0.5451921,0.8383058,-48216.0,64156.0,28.0,2.0,-1.0,-23187.0,48.15266637850909,0
blooort,295.0,584.75,4738.73,18.65,0.0018854814,0.002344039,-0.63082945,0.7759157,-35306.0,77697.0,29.0,0.0,0.0,-23052.0,51.20548586782475,0
blooort,295.0,579.21,4751.94,18.65,0.0019286397,0.0023062755,-0.64560044,0.76366943,-32534.0,79830.0,29.0,0.0,-2.0,-23011.0,51.72296127369352,0
blooort,295.0,560.44,4815.32,18.65,-0.0021228525,-0.0021120629,0.7086883,-0.7055153,-18735.0,87899.0,29.0,0.0,-1.0,-22777.0,53.92406416545399,0
blooort,295.0,552.68,4899.25,18.65,-0.0023278547,-0.0018746918,0.7777916,-0.62851506,344.0,93935.0,29.0,2.0,0.0,-22411.0,56.36138061403393,0
blooort,295.0,567.59,5001.12,18.65,-0.0025382517,-0.001577978,0.84058636,-0.5416693,26053.0,90007.0,28.0,-13.0,-27.0,-12029.0,56.221055407382735,0
